Gene_ID	Gene_Name	Rank	PageRank_Score	Gene_Expression_Variance
ENSG00000269194	AC006942.4	7149	1.9571636289999998e-05	0.0009077558927832937
ENSG00000269191	AC005387.2	7150	1.9571636289999998e-05	0.0009170157745972654
ENSG00000269177	L34079.3	7151	1.9571636289999998e-05	0.0008894218562772099
ENSG00000269176	RP11-727F15.12	7152	1.9571636289999998e-05	0.0009058630004743224
ENSG00000269161	CTD-3131K8.3	7153	1.9571636289999998e-05	0.0008850654066926352
ENSG00000269153	LYPLA2P2	7154	1.9571636289999998e-05	0.0008611323453983818
ENSG00000269148	AC092301.3	7155	1.9571636289999998e-05	0.000896561093794418
ENSG00000269139	CTD-3193O13.8	7156	1.9571636289999998e-05	0.0009289897700153882
ENSG00000269102	CTD-2525I3.5	7157	1.9571636289999998e-05	0.0007609162687291027
ENSG00000269069	CTC-471F3.5	7158	1.9571636289999998e-05	0.0005068185550198825
ENSG00000269066	CTD-2528A14.5	7159	1.9571636289999998e-05	0.0008872707057109339
ENSG00000269044	CTC-429P9.3	7160	1.9571636289999998e-05	0.0007028136646639498
ENSG00000269040	BNIP3P24	7161	1.9571636289999998e-05	0.0008942252037953222
ENSG00000269038	AP001462.6	7162	1.9571636289999998e-05	0.0009145631475830452
ENSG00000269028	MTRNR2L12	7163	1.9571636289999998e-05	0.0054786165197005555
ENSG00000269019	AC005932.1	7164	1.9571636289999998e-05	0.0009256439350683642
ENSG00000269012	KRT18P40	7165	1.9571636289999998e-05	0.000889068725449018
ENSG00000269001	ZNF818P	7166	1.9571636289999998e-05	0.0007643092445636775
ENSG00000268996	MAN1B1-AS1	7167	1.9571636289999998e-05	0.0008026645331855747
ENSG00000268992	CDC42EP3P1	7168	1.9571636289999998e-05	0.0008271988303180401
ENSG00000268987	CTC-435M10.10	7169	1.9571636289999998e-05	0.0009126031437212359
ENSG00000268970	CTD-3099C6.11	7170	1.9571636289999998e-05	0.000892422887572047
ENSG00000268955	RP11-556O5.6	7171	1.9571636289999998e-05	0.000924637891636411
ENSG00000268949	MRPS17P1	7172	1.9571636289999998e-05	0.0009298037426478271
ENSG00000268947	AD000684.2	7173	1.9571636289999998e-05	0.0008502008757204155
ENSG00000268945	CTD-2192J16.26	7174	1.9571636289999998e-05	0.0009203019654487634
ENSG00000268942	CKS1BP3	7175	1.9571636289999998e-05	0.0008365669874407631
ENSG00000268938	AC005387.3	7176	1.9571636289999998e-05	0.0009182930616664302
ENSG00000268931	RP11-886P16.6	7177	1.9571636289999998e-05	0.0009269984513422743
ENSG00000268912	CTD-2619J13.17	7178	1.9571636289999998e-05	0.0007772801604143838
ENSG00000268895	A1BG-AS1	7179	1.9571636289999998e-05	0.0007442426184158705
ENSG00000268889	CTD-2616J11.14	7180	1.9571636289999998e-05	0.0009037932704095419
ENSG00000268884	CTD-2550O8.7	7181	1.9571636289999998e-05	0.0009356246617033911
ENSG00000268883	PNMA6B	7182	1.9571636289999998e-05	0.0008924848926764001
ENSG00000268873	RP11-138H11.1	7183	1.9571636289999998e-05	0.0008476640580575281
ENSG00000268858	RP4-591C20.9	7184	1.9571636289999998e-05	0.0009412716434534109
ENSG00000268849	SIGLEC22P	7185	1.9571636289999998e-05	0.0006951577499499989
ENSG00000268836	LA16c-OS12.2	7186	1.9571636289999998e-05	0.000935472828745413
ENSG00000268804	RP11-542M13.3	7187	1.9571636289999998e-05	0.0009214754591055259
ENSG00000268798	CTB-25B13.5	7188	1.9571636289999998e-05	0.0008734234480603502
ENSG00000268785	RPL7P50	7189	1.9571636289999998e-05	0.0008040018751589922
ENSG00000268758	ADGRE4P	7190	1.9571636289999998e-05	0.00028268438651259673
ENSG00000268756	AC104534.2	7191	1.9571636289999998e-05	0.0009254005798324729
ENSG00000268747	CTD-3030D20.1	7192	1.9571636289999998e-05	0.0009114100465371613
ENSG00000268746	CTD-2571L23.8	7193	1.9571636289999998e-05	0.0009014104909889206
ENSG00000268743	CTD-2538G9.5	7194	1.9571636289999998e-05	0.000919301519293165
ENSG00000268738	HSFX2	7195	1.9571636289999998e-05	0.0009132178033040955
ENSG00000268734	CTB-61M7.2	7196	1.9571636289999998e-05	0.0008605009569019135
ENSG00000268731	CTD-2561J22.1	7197	1.9571636289999998e-05	0.0008945090847910405
ENSG00000268723	CTC-444N24.9	7198	1.9571636289999998e-05	0.0008672973795444437
ENSG00000268713	CTC-444N24.8	7199	1.9571636289999998e-05	0.0008360847499509598
ENSG00000268705	BNIP3P26	7200	1.9571636289999998e-05	0.0008370856907157338
ENSG00000268696	ZNF723P	7201	1.9571636289999998e-05	0.0008634129955842552
ENSG00000268686	AC010524.2	7202	1.9571636289999998e-05	0.0007144589010214765
ENSG00000268670	CTD-2622I13.3	7203	1.9571636289999998e-05	0.0008330215151579288
ENSG00000268660	LETM1P2	7204	1.9571636289999998e-05	0.0009092932697615312
ENSG00000268659	RP11-310J24.3	7205	1.9571636289999998e-05	0.0008161877371630797
ENSG00000268655	CTB-60B18.10	7206	1.9571636289999998e-05	0.0009678003471953895
ENSG00000268618	AC092316.1	7207	1.9571636289999998e-05	0.0009322582732026836
ENSG00000268584	RP11-464F9.20	7208	1.9571636289999998e-05	0.0009358458176358115
ENSG00000268581	SIGLEC18P	7209	1.9571636289999998e-05	0.0009082993863146345
ENSG00000268580	RP11-514A9.1	7210	1.9571636289999998e-05	0.0009098725045873598
ENSG00000268575	RP1-283E3.8	7211	1.9571636289999998e-05	0.0006213143238721033
ENSG00000268573	RP11-158H5.7	7212	1.9571636289999998e-05	0.0008124421727653386
ENSG00000268568	AC007228.9	7213	1.9571636289999998e-05	0.0008375699749723072
ENSG00000268529	CYP2T3P	7214	1.9571636289999998e-05	0.0009193085721176819
ENSG00000268521	VN1R83P	7215	1.9571636289999998e-05	0.0008786879698810381
ENSG00000268520	CTD-2616J11.10	7216	1.9571636289999998e-05	0.0009176894104044435
ENSG00000268516	CTD-3138B18.5	7217	1.9571636289999998e-05	0.0008542340099671231
ENSG00000268496	CTD-2587H19.2	7218	1.9571636289999998e-05	0.0008472556640303989
ENSG00000268471	DKFZP434I0714	7219	1.9571636289999998e-05	0.0006854539243089702
ENSG00000268469	BNIP3P38	7220	1.9571636289999998e-05	0.0009026690587027327
ENSG00000268442	CTD-2027I19.2	7221	1.9571636289999998e-05	0.0008987130581092894
ENSG00000268439	RP3-461F17.3	7222	1.9571636289999998e-05	0.0009163349076911112
ENSG00000268438	BNIP3P27	7223	1.9571636289999998e-05	0.0008980564218723898
ENSG00000268423	AC011551.3	7224	1.9571636289999998e-05	0.0010456018319673103
ENSG00000268412	TRMT112P6	7225	1.9571636289999998e-05	0.0007171964192285033
ENSG00000268403	CTD-2371O3.3	7226	1.9571636289999998e-05	0.0007411631891733443
ENSG00000268401	CTC-344H19.4	7227	1.9571636289999998e-05	0.0009014449561914926
ENSG00000268392	AC003682.16	7228	1.9571636289999998e-05	0.0009206282971681543
ENSG00000268379	CTC-360J11.4	7229	1.9571636289999998e-05	0.0008909477138927306
ENSG00000268375	CTD-2568A17.8	7230	1.9571636289999998e-05	0.0008945288219346173
ENSG00000268366	CTC-492K19.4	7231	1.9571636289999998e-05	0.0009264905507272998
ENSG00000268364	SMC5-AS1	7232	1.9571636289999998e-05	0.0009080332271195329
ENSG00000268362	CTD-2017D11.1	7233	1.9571636289999998e-05	0.0005625594044265573
ENSG00000268357	VN1R81P	7234	1.9571636289999998e-05	0.0009028528902446629
ENSG00000268355	AC006129.1	7235	1.9571636289999998e-05	0.0010107030548038684
ENSG00000268350	FAM156A	7236	1.9571636289999998e-05	0.00027564778278956896
ENSG00000268322	BNIP3P25	7237	1.9571636289999998e-05	0.0007554536021346794
ENSG00000268282	CTD-2620I22.2	7238	1.9571636289999998e-05	0.0009105456046219334
ENSG00000268278	RP11-420K14.1	7239	1.9571636289999998e-05	0.0008732150613432324
ENSG00000268257	AIRN	7240	1.9571636289999998e-05	0.0008582254569884832
ENSG00000268230	CTD-2619J13.8	7241	1.9571636289999998e-05	0.0005209131153309992
ENSG00000268222	EEF1A1P7	7242	1.9571636289999998e-05	0.0008141809107589964
ENSG00000268218	AC137932.4	7243	1.9571636289999998e-05	0.0007874229034774992
ENSG00000268205	CTC-444N24.11	7244	1.9571636289999998e-05	0.0022644724337867973
ENSG00000268204	CTD-3214H19.6	7245	1.9571636289999998e-05	0.000919338507774407
ENSG00000268201	CTD-3138B18.6	7246	1.9571636289999998e-05	0.0009197381151830952
ENSG00000268189	AC005785.2	7247	1.9571636289999998e-05	0.0008844524950505757
ENSG00000268157	AC010524.4	7248	1.9571636289999998e-05	0.0008410161354105492
ENSG00000268140	PCGF7P	7249	1.9571636289999998e-05	0.000889804997088235
ENSG00000268119	CTD-2561J22.5	7250	1.9571636289999998e-05	0.0009094733281798903
ENSG00000268117	VN1R84P	7251	1.9571636289999998e-05	0.0009020119979733
ENSG00000268105	RP11-369G6.2	7252	1.9571636289999998e-05	0.0007468535405403544
ENSG00000268100	ZNF725P	7253	1.9571636289999998e-05	0.0009266751310684423
ENSG00000268093	AC022154.7	7254	1.9571636289999998e-05	0.0009218872656923988
ENSG00000268087	CTC-429P9.2	7255	1.9571636289999998e-05	0.0009142805186687877
ENSG00000268070	AC006539.3	7256	1.9571636289999998e-05	0.0008670441658069902
ENSG00000268061	NAPA-AS1	7257	1.9571636289999998e-05	0.0008724253047726513
ENSG00000268058	BNIP3P40	7258	1.9571636289999998e-05	0.0008844849630803228
ENSG00000268056	CTD-3032J10.2	7259	1.9571636289999998e-05	0.000918224909235815
ENSG00000268051	CTC-244M17.1	7260	1.9571636289999998e-05	0.0009183583069182978
ENSG00000268049	CTD-2619J13.9	7261	1.9571636289999998e-05	0.0008831774205353729
ENSG00000268047	AC018766.6	7262	1.9571636289999998e-05	0.0009445111095950458
ENSG00000268043	NBPF12	7263	1.9571636289999998e-05	0.0028009760100383726
ENSG00000268041	CTD-2575K13.6	7264	1.9571636289999998e-05	0.0009010257142323913
ENSG00000268034	AC005795.1	7265	1.9571636289999998e-05	0.02047150162979233
ENSG00000268030	AC005253.2	7266	1.9571636289999998e-05	0.0009422554908527515
ENSG00000268027	AC006129.2	7267	1.9571636289999998e-05	0.0009062910018450427
ENSG00000268015	CTD-2525I3.3	7268	1.9571636289999998e-05	0.0009118391423034155
ENSG00000268006	PTOV1-AS1	7269	1.9571636289999998e-05	0.0006523530344723657
ENSG00000268001	CARD8-AS1	7270	1.9571636289999998e-05	0.0002844288976420359
ENSG00000267990	CTD-3187F8.15	7271	1.9571636289999998e-05	0.0009112956912567693
ENSG00000267980	AC007292.6	7272	1.9571636289999998e-05	0.0008994134556986976
ENSG00000267959	MIR3188	7273	1.9571636289999998e-05	0.0009325823086549564
ENSG00000267939	CTD-2325M2.1	7274	1.9571636289999998e-05	0.0009021611601590859
ENSG00000267938	EIF1P6	7275	1.9571636289999998e-05	0.0009246196545415302
ENSG00000267934	CTB-176F20.3	7276	1.9571636289999998e-05	0.0005746534345868267
ENSG00000267924	RP11-255H23.4	7277	1.9571636289999998e-05	0.0008479016622000086
ENSG00000267920	SNX6P1	7278	1.9571636289999998e-05	0.0009158571084867461
ENSG00000267904	CTC-429P9.5	7279	1.9571636289999998e-05	0.0008914859159323161
ENSG00000267898	CTD-2639E6.9	7280	1.9571636289999998e-05	0.0009654381714568855
ENSG00000267892	CTD-2540F13.2	7281	1.9571636289999998e-05	0.0009241118624946443
ENSG00000267890	CTD-2126E3.4	7282	1.9571636289999998e-05	0.0009029034294210143
ENSG00000267886	CTD-2291D10.4	7283	1.9571636289999998e-05	0.0008793098298508417
ENSG00000267882	RP4-569M23.5	7284	1.9571636289999998e-05	0.0008750970822864856
ENSG00000267871	CTC-444N24.6	7285	1.9571636289999998e-05	0.0008976353418947751
ENSG00000267858	MZF1-AS1	7286	1.9571636289999998e-05	0.0005374444037045464
ENSG00000267855	NDUFA7	7287	1.9571636289999998e-05	0.000854830692620411
ENSG00000267852	CTB-133G6.2	7288	1.9571636289999998e-05	0.0009277854597076939
ENSG00000267838	AC008746.12	7289	1.9571636289999998e-05	0.0009029972167159654
ENSG00000267834	RP11-167N5.5	7290	1.9571636289999998e-05	0.0009361838773581708
ENSG00000267809	NDUFV2P1	7291	1.9571636289999998e-05	0.0004891725276102027
ENSG00000267801	RP11-552F3.9	7292	1.9571636289999998e-05	0.0010371063363448613
ENSG00000267800	RP11-49K24.5	7293	1.9571636289999998e-05	0.000923812677270752
ENSG00000267797	NRBF2P1	7294	1.9571636289999998e-05	0.0008946171250762465
ENSG00000267793	RP11-576C2.1	7295	1.9571636289999998e-05	0.0009025654275172594
ENSG00000267787	RP11-35G9.5	7296	1.9571636289999998e-05	0.0008596913210268025
ENSG00000267783	CTB-55O6.10	7297	1.9571636289999998e-05	0.000915435402676615
ENSG00000267771	CTC-260E6.7	7298	1.9571636289999998e-05	0.0009056379993421572
ENSG00000267769	CTB-50L17.9	7299	1.9571636289999998e-05	0.0009295197489964684
ENSG00000267766	RP11-299P2.1	7300	1.9571636289999998e-05	0.0008843682288402334
ENSG00000267764	RP11-484L8.1	7301	1.9571636289999998e-05	0.0006809865984208105
ENSG00000267758	RP11-358B23.5	7302	1.9571636289999998e-05	0.0008940650662765897
ENSG00000267757	C19orf83	7303	1.9571636289999998e-05	0.000923260213100147
ENSG00000267752	RPS10P27	7304	1.9571636289999998e-05	0.0008934653679127079
ENSG00000267751	AC009005.2	7305	1.9571636289999998e-05	0.0008535079611056382
ENSG00000267750	RUNDC3A-AS1	7306	1.9571636289999998e-05	0.0009039497742326887
ENSG00000267749	CTC-265F19.1	7307	1.9571636289999998e-05	0.0009203762261979599
ENSG00000267745	RP11-686D22.8	7308	1.9571636289999998e-05	0.0008622202452475468
ENSG00000267743	RP11-718I15.1	7309	1.9571636289999998e-05	0.0009398690510601059
ENSG00000267742	FAM60CP	7310	1.9571636289999998e-05	0.0006816582581707884
ENSG00000267741	UBE2L4	7311	1.9571636289999998e-05	0.0008468313693251069
ENSG00000267737	AC061992.2	7312	1.9571636289999998e-05	0.0009116160465358987
ENSG00000267736	HMGB2P1	7313	1.9571636289999998e-05	0.0008515360428894794
ENSG00000267734	RP4-604K5.3	7314	1.9571636289999998e-05	0.0008441082540596573
ENSG00000267733	RP11-64C12.3	7315	1.9571636289999998e-05	0.0009094506785870982
ENSG00000267724	RP11-49K24.8	7316	1.9571636289999998e-05	0.0007895493035678111
ENSG00000267717	SRSF10P1	7317	1.9571636289999998e-05	0.0009176948678490344
ENSG00000267712	LINC01539	7318	1.9571636289999998e-05	0.0008837851944524086
ENSG00000267710	AC006116.20	7319	1.9571636289999998e-05	0.0008418098117463073
ENSG00000267703	CTD-2013N17.4	7320	1.9571636289999998e-05	0.0009349883301668849
ENSG00000267702	RP11-53B2.2	7321	1.9571636289999998e-05	0.0005913748994574718
ENSG00000267698	AC002116.7	7322	1.9571636289999998e-05	0.0009072173506059492
ENSG00000267694	RP11-691H4.4	7323	1.9571636289999998e-05	0.0008868181769591407
ENSG00000267691	SHC1P2	7324	1.9571636289999998e-05	0.0008779757143856817
ENSG00000267690	LDLRAD4-AS1	7325	1.9571636289999998e-05	0.0009204342056137003
ENSG00000267686	RP11-795H16.3	7326	1.9571636289999998e-05	0.0009133901383789549
ENSG00000267682	CTD-3220F14.2	7327	1.9571636289999998e-05	0.0008959922280616921
ENSG00000267681	CTD-3199J23.6	7328	1.9571636289999998e-05	0.0008145250779221221
ENSG00000267680	ZNF224	7329	1.9571636289999998e-05	0.00044240252083867606
ENSG00000267679	EIF5AP2	7330	1.9571636289999998e-05	0.0008931027298206597
ENSG00000267672	CTD-2293H3.1	7331	1.9571636289999998e-05	0.0008661675655792485
ENSG00000267666	AC004156.3	7332	1.9571636289999998e-05	0.0009162589990661289
ENSG00000267658	RP11-358B23.1	7333	1.9571636289999998e-05	0.0009443344021006969
ENSG00000267655	CTD-2286N8.2	7334	1.9571636289999998e-05	0.0009212816852093056
ENSG00000267651	RP11-95O2.1	7335	1.9571636289999998e-05	0.0009162288939083452
ENSG00000267649	CTD-2587H24.10	7336	1.9571636289999998e-05	0.0008752206348401891
ENSG00000267646	CTC-499B15.7	7337	1.9571636289999998e-05	0.0007664658849271352
ENSG00000267638	RP11-546M21.6	7338	1.9571636289999998e-05	0.0009423019445938406
ENSG00000267632	RP11-400F19.18	7339	1.9571636289999998e-05	0.0007211891048237814
ENSG00000267620	RP11-795H16.2	7340	1.9571636289999998e-05	0.0007835732449362387
ENSG00000267612	CTD-3116E22.7	7341	1.9571636289999998e-05	0.0009057314606864639
ENSG00000267607	CTD-2369P2.8	7342	1.9571636289999998e-05	0.000889928774858572
ENSG00000267605	CTD-3220F14.1	7343	1.9571636289999998e-05	0.0009131226271620996
ENSG00000267592	CTC-507E2.2	7344	1.9571636289999998e-05	0.0009348790050222572
ENSG00000267589	CTC-232P5.4	7345	1.9571636289999998e-05	0.0008270355280802111
ENSG00000267587	RP11-687F6.4	7346	1.9571636289999998e-05	0.0009476675036884697
ENSG00000267586	LINC00907	7347	1.9571636289999998e-05	0.0008087900212340876
ENSG00000267585	RP11-115P21.1	7348	1.9571636289999998e-05	0.0008892556719697634
ENSG00000267582	CTD-3252C9.2	7349	1.9571636289999998e-05	0.0009155436020494652
ENSG00000267575	CTC-459F4.3	7350	1.9571636289999998e-05	0.00039244368146264675
ENSG00000267565	CTC-559E9.8	7351	1.9571636289999998e-05	0.0008891500266584269
ENSG00000267560	RP11-173A16.1	7352	1.9571636289999998e-05	0.0007637796129984914
ENSG00000267551	AC005264.2	7353	1.9571636289999998e-05	0.0008937891524486988
ENSG00000267549	AC006116.17	7354	1.9571636289999998e-05	0.0009111688979361185
ENSG00000267546	RP11-666A8.8	7355	1.9571636289999998e-05	0.0009372094669751547
ENSG00000267544	AC007229.3	7356	1.9571636289999998e-05	0.0009431866922250538
ENSG00000267541	RP11-380M21.2	7357	1.9571636289999998e-05	0.0008913017871992727
ENSG00000267533	RP11-815J4.7	7358	1.9571636289999998e-05	0.0008354362802388289
ENSG00000267532	MIR497HG	7359	1.9571636289999998e-05	0.0009185691324383753
ENSG00000267529	RP11-53B2.1	7360	1.9571636289999998e-05	0.00077750065810059
ENSG00000267526	RP11-178C3.6	7361	1.9571636289999998e-05	0.0008584372602874627
ENSG00000267519	CTD-3252C9.4	7362	1.9571636289999998e-05	0.0006911425087170218
ENSG00000267515	RP11-861E21.3	7363	1.9571636289999998e-05	0.0009098048913849416
ENSG00000267510	CTC-325H20.4	7364	1.9571636289999998e-05	0.0008917707409040046
ENSG00000267508	ZNF285	7365	1.9571636289999998e-05	0.0008449128229998394
ENSG00000267507	CTD-2587H24.1	7366	1.9571636289999998e-05	0.0009161936427038473
ENSG00000267506	RP11-13K12.1	7367	1.9571636289999998e-05	0.0009330001671177114
ENSG00000267504	RP11-845C23.2	7368	1.9571636289999998e-05	0.0009196365535141562
ENSG00000267503	RP11-53B2.4	7369	1.9571636289999998e-05	0.0008907202142503151
ENSG00000267501	RP11-108P20.2	7370	1.9571636289999998e-05	0.0009217794206924215
ENSG00000267500	CTD-2006C1.6	7371	1.9571636289999998e-05	0.0009128019893261149
ENSG00000267497	NFE2L3P1	7372	1.9571636289999998e-05	0.000923991164563827
ENSG00000267493	CIRBP-AS1	7373	1.9571636289999998e-05	0.0008647968588507898
ENSG00000267491	CTD-2373H9.5	7374	1.9571636289999998e-05	0.0009020506921702731
ENSG00000267481	CTC-559E9.5	7375	1.9571636289999998e-05	0.0005809926800513512
ENSG00000267480	RP11-703I16.1	7376	1.9571636289999998e-05	0.0009200763091366997
ENSG00000267476	RP11-126O1.4	7377	1.9571636289999998e-05	0.0008554703699351248
ENSG00000267475	CTD-2538C1.2	7378	1.9571636289999998e-05	0.0008657601661622254
ENSG00000267474	CTC-548K16.6	7379	1.9571636289999998e-05	0.0008128029794694614
ENSG00000267470	ZNF571-AS1	7380	1.9571636289999998e-05	0.0009162389347970236
ENSG00000267439	AC002398.11	7381	1.9571636289999998e-05	0.0009355897970944269
ENSG00000267432	DNAH17-AS1	7382	1.9571636289999998e-05	0.0008685104225301034
ENSG00000267430	RP11-635N19.2	7383	1.9571636289999998e-05	0.0009058278662476587
ENSG00000267422	CTD-2554C21.1	7384	1.9571636289999998e-05	0.0006128502067720975
ENSG00000267419	CTC-559E9.6	7385	1.9571636289999998e-05	0.000863859178679828
ENSG00000267416	CTD-2319I12.2	7386	1.9571636289999998e-05	0.0009006232436841822
ENSG00000267414	RP11-456K23.1	7387	1.9571636289999998e-05	0.0008433930015282899
ENSG00000267412	CTC-265F19.2	7388	1.9571636289999998e-05	0.0009173748895570573
ENSG00000267402	RP11-619L19.2	7389	1.9571636289999998e-05	0.0009344048397991953
ENSG00000267397	RP11-873E20.1	7390	1.9571636289999998e-05	0.0007776727607666409
ENSG00000267394	CTB-175E5.7	7391	1.9571636289999998e-05	0.0009047840129148256
ENSG00000267390	RP11-635N19.1	7392	1.9571636289999998e-05	0.0008998126960559153
ENSG00000267387	CTD-2240E14.4	7393	1.9571636289999998e-05	0.0009052640830687709
ENSG00000267383	CTC-260E6.6	7394	1.9571636289999998e-05	0.0005901445969218467
ENSG00000267375	CTB-186G2.4	7395	1.9571636289999998e-05	0.0009144216628038159
ENSG00000267373	CTD-2231E14.5	7396	1.9571636289999998e-05	0.000907682974630366
ENSG00000267370	CTD-2623N2.3	7397	1.9571636289999998e-05	0.0008565849262836506
ENSG00000267366	RP11-53B2.5	7398	1.9571636289999998e-05	0.0008561803744773056
ENSG00000267365	KCNJ2-AS1	7399	1.9571636289999998e-05	0.0007992419732510185
ENSG00000267348	CTB-179K24.3	7400	1.9571636289999998e-05	0.0007611895454598812
ENSG00000267344	CTB-39G8.3	7401	1.9571636289999998e-05	0.0007268282980022019
ENSG00000267342	RP11-552F3.10	7402	1.9571636289999998e-05	0.000895222371166028
ENSG00000267340	RP11-242D8.3	7403	1.9571636289999998e-05	0.0009021870473090784
ENSG00000267338	KB-7G2.9	7404	1.9571636289999998e-05	0.0008901803783563936
ENSG00000267336	EIF4A2P1	7405	1.9571636289999998e-05	0.0009271329259268116
ENSG00000267325	LINC01415	7406	1.9571636289999998e-05	0.0008921402869173995
ENSG00000267322	SNHG22	7407	1.9571636289999998e-05	0.0010464109647321243
ENSG00000267321	RP11-1094M14.11	7408	1.9571636289999998e-05	0.0008991687849872123
ENSG00000267319	CTD-2528L19.3	7409	1.9571636289999998e-05	0.0008851506356037285
ENSG00000267317	CTB-25B13.12	7410	1.9571636289999998e-05	0.000781958526004778
ENSG00000267315	RP11-686D22.6	7411	1.9571636289999998e-05	0.0008995833582637856
ENSG00000267312	RP11-1094M14.7	7412	1.9571636289999998e-05	0.0009273392539123837
ENSG00000267309	CTD-2630F21.1	7413	1.9571636289999998e-05	0.0009157348307831417
ENSG00000267305	RP11-378J18.10	7414	1.9571636289999998e-05	0.0008988423151334549
ENSG00000267304	AC004637.1	7415	1.9571636289999998e-05	0.0009188398260755894
ENSG00000267302	RP11-178C3.2	7416	1.9571636289999998e-05	0.0009443206936487688
ENSG00000267298	AC006116.19	7417	1.9571636289999998e-05	0.0009041959152379257
ENSG00000267296	CEBPA-AS1	7418	1.9571636289999998e-05	0.000795383609240092
ENSG00000267293	RP11-8H2.1	7419	1.9571636289999998e-05	0.0008581556220879731
ENSG00000267289	CTD-2623N2.11	7420	1.9571636289999998e-05	0.0009227194309810842
ENSG00000267287	RP11-567M16.1	7421	1.9571636289999998e-05	0.0007274124133400387
ENSG00000267285	RP5-951N9.2	7422	1.9571636289999998e-05	0.0009173284605181325
ENSG00000267281	RP11-793H13.10	7423	1.9571636289999998e-05	0.0008818567649638395
ENSG00000267280	TBX2-AS1	7424	1.9571636289999998e-05	0.0009535797763020079
ENSG00000267278	MAP3K14-AS1	7425	1.9571636289999998e-05	0.000783432700071751
ENSG00000267274	CTD-2006C1.12	7426	1.9571636289999998e-05	0.0008723596239080899
ENSG00000267272	LINC01140	7427	1.9571636289999998e-05	0.0008707415716105376
ENSG00000267270	PARD6G-AS1	7428	1.9571636289999998e-05	0.0010461112434120492
ENSG00000267265	CTC-550B14.7	7429	1.9571636289999998e-05	0.0009773480000636859
ENSG00000267264	CTC-459F4.6	7430	1.9571636289999998e-05	0.0008992636741922429
ENSG00000267262	CTC-232P5.3	7431	1.9571636289999998e-05	0.0008536393053705126
ENSG00000267258	CTC-448F2.3	7432	1.9571636289999998e-05	0.0009180824570961559
ENSG00000267254	ZNF790-AS1	7433	1.9571636289999998e-05	0.0008954622003490881
ENSG00000267253	RP11-209M4.1	7434	1.9571636289999998e-05	0.0007638692099760931
ENSG00000267251	AC139100.3	7435	1.9571636289999998e-05	0.0009219344593825385
ENSG00000267249	RP11-973H7.3	7436	1.9571636289999998e-05	0.0008514131015199075
ENSG00000267248	CTD-2319I12.4	7437	1.9571636289999998e-05	0.0008602754240849102
ENSG00000267246	RP11-798G7.7	7438	1.9571636289999998e-05	0.0008737455429152114
ENSG00000267244	CTB-31O20.4	7439	1.9571636289999998e-05	0.0007653156813047767
ENSG00000267234	CTB-184G21.3	7440	1.9571636289999998e-05	0.0009162856315391752
ENSG00000267231	AC005786.5	7441	1.9571636289999998e-05	0.0009242772397449653
ENSG00000267226	RP11-126O1.5	7442	1.9571636289999998e-05	0.0009336844426691056
ENSG00000267222	RP11-194N12.2	7443	1.9571636289999998e-05	0.0009263764420965307
ENSG00000267221	CTD-2132N18.2	7444	1.9571636289999998e-05	0.0008587493448008982
ENSG00000267216	AC010642.1	7445	1.9571636289999998e-05	0.0009348292402414849
ENSG00000267214	CTC-265F19.3	7446	1.9571636289999998e-05	0.0009259059009719368
ENSG00000267213	AC007773.2	7447	1.9571636289999998e-05	0.0009166640947303733
ENSG00000267199	RP11-861E21.2	7448	1.9571636289999998e-05	0.0008241517241734229
ENSG00000267198	RP11-798G7.6	7449	1.9571636289999998e-05	0.000545112155571059
ENSG00000267197	CTC-429L19.3	7450	1.9571636289999998e-05	0.00089984835799688
ENSG00000267194	RP1-193H18.2	7451	1.9571636289999998e-05	0.0008909881452867197
ENSG00000267191	RP11-15A1.2	7452	1.9571636289999998e-05	0.0009049298913493141
ENSG00000267185	PTP4A2P1	7453	1.9571636289999998e-05	0.0007988276862238053
ENSG00000267178	PHF5CP	7454	1.9571636289999998e-05	0.0009640984571560302
ENSG00000267169	CTB-55O6.12	7455	1.9571636289999998e-05	0.0005402930042775132
ENSG00000267160	RP11-1072C15.4	7456	1.9571636289999998e-05	0.0009331736308352459
ENSG00000267159	AC005391.2	7457	1.9571636289999998e-05	0.0009103481968156756
ENSG00000267152	CTD-2528L19.6	7458	1.9571636289999998e-05	0.0007430164770255682
ENSG00000267150	RP11-411B10.2	7459	1.9571636289999998e-05	0.0009040166788525318
ENSG00000267149	CTC-550B14.6	7460	1.9571636289999998e-05	0.0009161948126688251
ENSG00000267141	CTB-31O20.8	7461	1.9571636289999998e-05	0.000924519245740776
ENSG00000267138	AC005954.3	7462	1.9571636289999998e-05	0.0009319886806418355
ENSG00000267136	RP11-53B2.3	7463	1.9571636289999998e-05	0.0007428148626705764
ENSG00000267131	RP11-332H18.5	7464	1.9571636289999998e-05	0.0009214235627108843
ENSG00000267127	RP11-795F19.5	7465	1.9571636289999998e-05	0.0008729206857616997
ENSG00000267123	CTD-2357A8.3	7466	1.9571636289999998e-05	0.0003664972100682026
ENSG00000267122	AC004490.1	7467	1.9571636289999998e-05	0.0008962178274632103
ENSG00000267121	CTD-2020K17.1	7468	1.9571636289999998e-05	0.0022607052531194915
ENSG00000267119	RPL10P15	7469	1.9571636289999998e-05	0.0007698718680668383
ENSG00000267116	RP11-64C12.7	7470	1.9571636289999998e-05	0.0008925805965158247
