Gene_ID	Gene_Name	Rank	NetRank_Score
ENSG00000197157	SND1	1675	0.00011213008620066645
ENSG00000160293	VAV2	1676	0.00011207382759647159
ENSG00000158773	USF1	1677	0.00011204209268919177
ENSG00000006451	RALA	1678	0.0001120081477254228
ENSG00000197728	RPS26	1679	0.00011199350105761652
ENSG00000023318	ERP44	1680	0.00011195332745504292
ENSG00000183020	AP2A2	1681	0.00011194737777376751
ENSG00000204104	TRAF3IP1	1682	0.00011194531540621463
ENSG00000167670	CHAF1A	1683	0.00011194007484027698
ENSG00000013810	TACC3	1684	0.0001118472268145061
ENSG00000121060	TRIM25	1685	0.00011179178717478067
ENSG00000104824	HNRNPL	1686	0.00011175789887688942
ENSG00000151725	CENPU	1687	0.00011175737750960992
ENSG00000126067	PSMB2	1688	0.00011174682745387493
ENSG00000142453	CARM1	1689	0.00011174353395593519
ENSG00000196313	POM121	1690	0.00011173616923800202
ENSG00000196776	CD47	1691	0.0001117249669526716
ENSG00000174564	IL20RB	1692	0.00011172224829565155
ENSG00000116489	CAPZA1	1693	0.00011171601853100611
ENSG00000175416	CLTB	1694	0.00011170460768186196
ENSG00000065427	KARS	1695	0.00011168615915815225
ENSG00000072518	MARK2	1696	0.00011166172219715337
ENSG00000072849	DERL2	1697	0.00011164829414855717
ENSG00000107201	DDX58	1698	0.00011164700417470625
ENSG00000112290	WASF1	1699	0.00011158566696755613
ENSG00000186951	PPARA	1700	0.00011157865855806083
ENSG00000134001	EIF2S1	1701	0.00011156419465723913
ENSG00000061337	LZTS1	1702	0.00011154857661972732
ENSG00000105993	DNAJB6	1703	0.00011154779769300789
ENSG00000156697	UTP14A	1704	0.00011154055580356228
ENSG00000166484	MAPK7	1705	0.00011153677957836199
ENSG00000152818	UTRN	1706	0.00011152277042110549
ENSG00000133794	ARNTL	1707	0.00011150620507642259
ENSG00000138741	TRPC3	1708	0.0001114759604156309
ENSG00000167130	DOLPP1	1709	0.00011147441394697279
ENSG00000062822	POLD1	1710	0.00011143722217056607
ENSG00000181031	RPH3AL	1711	0.00011142973359956592
ENSG00000168509	HFE2	1712	0.00011142707182571213
ENSG00000135930	EIF4E2	1713	0.00011142689372704323
ENSG00000101442	ACTR5	1714	0.00011137984744870239
ENSG00000137818	RPLP1	1715	0.00011137077576535625
ENSG00000105647	PIK3R2	1716	0.00011134988377339441
ENSG00000130520	LSM4	1717	0.00011133266876444639
ENSG00000103365	GGA2	1718	0.00011128269623149102
ENSG00000174748	RPL15	1719	0.00011126922639106741
ENSG00000180879	SSR4	1720	0.00011123091231601228
ENSG00000131558	EXOC4	1721	0.00011122350901449303
ENSG00000145220	LYAR	1722	0.00011121689308357443
ENSG00000089597	GANAB	1723	0.00011117913784570564
ENSG00000166441	RPL27A	1724	0.00011116664301001668
ENSG00000114742	WDR48	1725	0.0001111602515079739
ENSG00000154473	BUB3	1726	0.00011115912302077956
ENSG00000082175	PGR	1727	0.00011112401264236201
ENSG00000100311	PDGFB	1728	0.00011105094403699516
ENSG00000123124	WWP1	1729	0.00011104666121544701
ENSG00000101182	PSMA7	1730	0.00011103932798090317
ENSG00000265681	RPL17	1731	0.00011101121107835599
ENSG00000125651	GTF2F1	1732	0.0001110080379781847
ENSG00000179091	CYC1	1733	0.00011099569440247308
ENSG00000197958	RPL12	1734	0.00011099396326667163
ENSG00000147400	CETN2	1735	0.00011097364834749652
ENSG00000131828	PDHA1	1736	0.00011094607985367499
ENSG00000169359	SLC33A1	1737	0.0001109426087521628
ENSG00000131626	PPFIA1	1738	0.00011093077659789173
ENSG00000002834	LASP1	1739	0.00011092742970640809
ENSG00000128050	PAICS	1740	0.00011091871265774228
ENSG00000140284	SLC27A2	1741	0.00011088823227642029
ENSG00000142082	SIRT3	1742	0.00011088098220198435
ENSG00000176476	CCDC101	1743	0.00011087755797427617
ENSG00000197756	RPL37A	1744	0.00011087619908788413
ENSG00000128595	CALU	1745	0.00011087615517112279
ENSG00000106683	LIMK1	1746	0.0001108623639753227
ENSG00000105640	RPL18A	1747	0.00011084431544958086
ENSG00000092067	CEBPE	1748	0.0001108440223594359
ENSG00000120217	CD274	1749	0.00011081719813957813
ENSG00000142731	PLK4	1750	0.00011077383101971926
ENSG00000142945	KIF2C	1751	0.00011076696033758034
ENSG00000113368	LMNB1	1752	0.00011076693948963396
ENSG00000198646	NCOA6	1753	0.00011076591075036594
ENSG00000130227	XPO7	1754	0.00011075789212662511
ENSG00000221829	FANCG	1755	0.00011075371611789224
ENSG00000180530	NRIP1	1756	0.00011074075050409233
ENSG00000175582	RAB6A	1757	0.00011072238184813773
ENSG00000184584	TMEM173	1758	0.0001106901235185063
ENSG00000114573	ATP6V1A	1759	0.00011067420050474945
ENSG00000108298	RPL19	1760	0.00011063052204045752
ENSG00000077348	EXOSC5	1761	0.00011061339309922573
ENSG00000163156	SCNM1	1762	0.00011060412899899774
ENSG00000104760	FGL1	1763	0.0001106004225334961
ENSG00000198060	MARCH5	1764	0.0001105836701615991
ENSG00000150625	GPM6A	1765	0.00011058246556368514
ENSG00000114316	USP4	1766	0.00011056806395629728
ENSG00000115738	ID2	1767	0.0001105667823467131
ENSG00000111605	CPSF6	1768	0.00011053476805029672
ENSG00000173542	MOB1B	1769	0.0001104205083574727
ENSG00000134910	STT3A	1770	0.00011041169894878822
ENSG00000151332	MBIP	1771	0.00011040654640783119
ENSG00000166886	NAB2	1772	0.00011039135367202573
ENSG00000158864	NDUFS2	1773	0.00011039101264200525
ENSG00000172819	RARG	1774	0.00011037074212909996
ENSG00000023287	RB1CC1	1775	0.00011036438144086646
ENSG00000185608	MRPL40	1776	0.00011036045103283287
ENSG00000115875	SRSF7	1777	0.00011035374955381237
ENSG00000198087	CD2AP	1778	0.00011034870993637895
ENSG00000154380	ENAH	1779	0.00011029030194260802
ENSG00000104312	RIPK2	1780	0.00011026070858131602
ENSG00000156482	RPL30	1781	0.0001102482596519739
ENSG00000196497	IPO4	1782	0.00011022250249414092
ENSG00000136504	KAT7	1783	0.00011021128543365923
ENSG00000196549	MME	1784	0.00011016245761172422
ENSG00000115145	STAM2	1785	0.0001101014814247512
ENSG00000164741	DLC1	1786	0.00011008897978082419
ENSG00000172379	ARNT2	1787	0.00011006108446228378
ENSG00000122026	RPL21	1788	0.00011002087232817418
ENSG00000123349	PFDN5	1789	0.00011001619289929632
ENSG00000155097	ATP6V1C1	1790	0.00011001213609479126
ENSG00000158828	PINK1	1791	0.00011000731817223811
ENSG00000142875	PRKACB	1792	0.00010999217966349048
ENSG00000134153	EMC7	1793	0.00010998696553709249
ENSG00000107438	PDLIM1	1794	0.00010996082686080716
ENSG00000002330	BAD	1795	0.0001099386473885677
ENSG00000107186	MPDZ	1796	0.00010993405429310435
ENSG00000168040	FADD	1797	0.00010988006556127856
ENSG00000088247	KHSRP	1798	0.00010987660085994747
ENSG00000138685	FGF2	1799	0.00010986751537021655
ENSG00000165678	GHITM	1800	0.00010986296256213251
ENSG00000119396	RAB14	1801	0.00010985989711694278
ENSG00000105246	EBI3	1802	0.00010982122122880737
ENSG00000186468	RPS23	1803	0.00010975943893753086
ENSG00000065559	MAP2K4	1804	0.00010975910866527706
ENSG00000132109	TRIM21	1805	0.00010975609439593921
ENSG00000054118	THRAP3	1806	0.00010970751610733468
ENSG00000135636	DYSF	1807	0.00010968222057184956
ENSG00000137497	NUMA1	1808	0.00010966389050546681
ENSG00000157017	GHRL	1809	0.00010965484250881515
ENSG00000162337	LRP5	1810	0.00010963290301927857
ENSG00000136861	CDK5RAP2	1811	0.00010953298942776194
ENSG00000029363	BCLAF1	1812	0.00010951923983756372
ENSG00000085978	ATG16L1	1813	0.00010951072077332743
ENSG00000089902	RCOR1	1814	0.0001095103263740833
ENSG00000067900	ROCK1	1815	0.00010949444933945305
ENSG00000144791	LIMD1	1816	0.00010944511368951035
ENSG00000141867	BRD4	1817	0.00010942966872546477
ENSG00000107937	GTPBP4	1818	0.00010937109063031114
ENSG00000122861	PLAU	1819	0.00010936961587215737
ENSG00000125733	TRIP10	1820	0.00010933458816179835
ENSG00000125870	SNRPB2	1821	0.00010931739430070808
ENSG00000111664	GNB3	1822	0.00010931027728103867
ENSG00000054116	TRAPPC3	1823	0.00010930007468270489
ENSG00000168496	FEN1	1824	0.00010927437170448525
ENSG00000102981	PARD6A	1825	0.00010927241111845306
ENSG00000127603	MACF1	1826	0.00010927104684764857
ENSG00000122257	RBBP6	1827	0.00010926219845727318
ENSG00000088256	GNA11	1828	0.00010925154924731549
ENSG00000170310	STX8	1829	0.00010923898401780283
ENSG00000096433	ITPR3	1830	0.00010922253073847542
ENSG00000105173	CCNE1	1831	0.00010922186802033559
ENSG00000145901	TNIP1	1832	0.00010922163655482743
ENSG00000088808	PPP1R13B	1833	0.00010920626320253295
ENSG00000129691	ASH2L	1834	0.0001092006555553482
ENSG00000119487	MAPKAP1	1835	0.00010919489083135235
ENSG00000115091	ACTR3	1836	0.00010919256339320331
ENSG00000152240	HAUS1	1837	0.00010919052241424635
ENSG00000089022	MAPKAPK5	1838	0.0001091656727624335
ENSG00000079385	CEACAM1	1839	0.00010911710552748568
ENSG00000276045	ORAI1	1840	0.00010910001296506443
ENSG00000221869	CEBPD	1841	0.00010907075339543975
ENSG00000113719	ERGIC1	1842	0.00010907012805184691
ENSG00000076984	MAP2K7	1843	0.00010905265976236754
ENSG00000183741	CBX6	1844	0.00010904332718373888
ENSG00000108106	UBE2S	1845	0.00010904330890646534
ENSG00000117592	PRDX6	1846	0.00010900972860362361
ENSG00000103202	NME4	1847	0.00010900762014285808
ENSG00000141030	COPS3	1848	0.00010900563516570435
ENSG00000096696	DSP	1849	0.00010898896889612869
ENSG00000250479	CHCHD10	1850	0.00010897899463832964
ENSG00000100348	TXN2	1851	0.00010897438555786227
ENSG00000182162	P2RY8	1852	0.00010897361048604082
ENSG00000171843	MLLT3	1853	0.00010894558579188192
ENSG00000204231	RXRB	1854	0.00010893028166939361
ENSG00000185236	RAB11B	1855	0.00010885815568938491
ENSG00000091409	ITGA6	1856	0.00010884798324996681
ENSG00000164050	PLXNB1	1857	0.0001088322967795641
ENSG00000113594	LIFR	1858	0.0001088143962319758
ENSG00000075461	CACNG4	1859	0.00010881234432742821
ENSG00000264364	DYNLL2	1860	0.00010880930906535268
ENSG00000143190	POU2F1	1861	0.00010879285002389095
ENSG00000185883	ATP6V0C	1862	0.00010878357294066516
ENSG00000109083	IFT20	1863	0.00010877597609802187
ENSG00000163930	BAP1	1864	0.00010877462696737798
ENSG00000216490	IFI30	1865	0.00010870933858544948
ENSG00000183570	PCBP3	1866	0.00010869175304317967
ENSG00000159079	C21orf59	1867	0.00010864907369153543
ENSG00000205323	SARNP	1868	0.00010862035425216162
ENSG00000166347	CYB5A	1869	0.00010860252604976664
ENSG00000172172	MRPL13	1870	0.00010859532980803108
ENSG00000070501	POLB	1871	0.00010858335348093215
ENSG00000080986	NDC80	1872	0.00010858221965503217
ENSG00000174996	KLC2	1873	0.00010855379547017111
ENSG00000087274	ADD1	1874	0.00010853542123835895
ENSG00000147416	ATP6V1B2	1875	0.0001085313743089493
ENSG00000130255	RPL36	1876	0.00010853087349341949
ENSG00000165506	DNAAF2	1877	0.00010849615147956296
ENSG00000183337	BCOR	1878	0.0001084868435215806
ENSG00000145362	ANK2	1879	0.00010848682506347691
ENSG00000107404	DVL1	1880	0.00010845944593543522
ENSG00000187498	COL4A1	1881	0.0001084444053374194
ENSG00000197943	PLCG2	1882	0.00010842363541134054
ENSG00000185043	CIB1	1883	0.0001084234472413264
ENSG00000078246	TULP3	1884	0.0001084143386747251
ENSG00000104356	POP1	1885	0.00010840850483572688
ENSG00000131747	TOP2A	1886	0.0001083908838108062
ENSG00000177105	RHOG	1887	0.00010838810590635609
ENSG00000157020	SEC13	1888	0.00010837742029112082
ENSG00000130222	GADD45G	1889	0.00010836684737266338
ENSG00000107099	DOCK8	1890	0.00010834557871493683
ENSG00000133895	MEN1	1891	0.00010826531682483578
ENSG00000165156	ZHX1	1892	0.0001082402211984697
ENSG00000145817	YIPF5	1893	0.00010820858040174375
ENSG00000179583	CIITA	1894	0.00010820307776012589
ENSG00000079102	RUNX1T1	1895	0.0001081887831962626
ENSG00000223865	HLA-DPB1	1896	0.00010818198750275502
ENSG00000184634	MED12	1897	0.0001081776465701503
ENSG00000165699	TSC1	1898	0.00010817051076380551
ENSG00000147168	IL2RG	1899	0.00010815822710146908
ENSG00000122126	OCRL	1900	0.00010812529312879123
ENSG00000116251	RPL22	1901	0.00010810324176977116
ENSG00000132005	RFX1	1902	0.00010808675823758164
ENSG00000112096	SOD2	1903	0.00010807825942971769
ENSG00000133103	COG6	1904	0.00010805491462535338
ENSG00000121570	DPPA4	1905	0.00010803388449775916
ENSG00000139343	SNRPF	1906	0.00010803212922178506
ENSG00000163898	LIPH	1907	0.00010802299060385393
ENSG00000184117	NIPSNAP1	1908	0.00010799613307645307
ENSG00000174437	ATP2A2	1909	0.0001079950050820598
ENSG00000088305	DNMT3B	1910	0.00010797380825398629
ENSG00000116717	GADD45A	1911	0.00010796637282340258
ENSG00000177156	TALDO1	1912	0.00010795375686053501
ENSG00000151348	EXT2	1913	0.00010795350329577952
ENSG00000137285	TUBB2B	1914	0.000107927099706892
ENSG00000094975	SUCO	1915	0.00010789518247795382
ENSG00000127947	PTPN12	1916	0.00010789136262909731
ENSG00000116754	SRSF11	1917	0.00010786739042603855
ENSG00000204304	PBX2	1918	0.00010784093699125177
ENSG00000164066	INTU	1919	0.00010783291767401698
ENSG00000198945	L3MBTL3	1920	0.00010780005848971946
ENSG00000168394	TAP1	1921	0.00010772173354416433
ENSG00000110713	NUP98	1922	0.00010771624322007976
ENSG00000152455	SUV39H2	1923	0.00010770351518111475
ENSG00000115355	CCDC88A	1924	0.0001076948820121139
ENSG00000138663	COPS4	1925	0.00010768932969920682
ENSG00000105472	CLEC11A	1926	0.00010763782738240631
ENSG00000214253	FIS1	1927	0.00010763249650364834
ENSG00000162972	C2orf47	1928	0.00010760653191996501
ENSG00000143624	INTS3	1929	0.00010760525635707742
ENSG00000221983	UBA52	1930	0.0001075958148517457
ENSG00000177646	ACAD9	1931	0.00010759378742533223
ENSG00000140391	TSPAN3	1932	0.00010759112114093472
ENSG00000171094	ALK	1933	0.00010758142131338109
ENSG00000100379	KCTD17	1934	0.00010754006808459714
ENSG00000204580	DDR1	1935	0.00010753798204633894
ENSG00000108515	ENO3	1936	0.0001075297812175096
ENSG00000099219	ERMP1	1937	0.00010750691009083475
ENSG00000277791	PSMB3	1938	0.00010748308538747544
ENSG00000136026	CKAP4	1939	0.00010748065315258949
ENSG00000175455	CCDC14	1940	0.0001074437239791618
ENSG00000152422	XRCC4	1941	0.0001074215823036096
ENSG00000068654	POLR1A	1942	0.0001073812869102407
ENSG00000165417	GTF2A1	1943	0.00010736749140990564
ENSG00000178127	NDUFV2	1944	0.00010734346321609075
ENSG00000204560	DHX16	1945	0.0001073281522969114
ENSG00000106484	MEST	1946	0.00010732795193168105
ENSG00000206560	ANKRD28	1947	0.00010731640079158094
ENSG00000054523	KIF1B	1948	0.0001072716303752596
ENSG00000139641	ESYT1	1949	0.00010724828871691102
ENSG00000089041	P2RX7	1950	0.0001072278709140247
ENSG00000156709	AIFM1	1951	0.00010722265682798179
ENSG00000089220	PEBP1	1952	0.00010722088738835296
ENSG00000094804	CDC6	1953	0.00010720435276388333
ENSG00000181788	SIAH2	1954	0.00010719963339715789
ENSG00000140263	SORD	1955	0.00010719892421026134
ENSG00000029725	RABEP1	1956	0.00010718815952401056
ENSG00000169621	APLF	1957	0.0001071123521398453
ENSG00000108592	FTSJ3	1958	0.00010707514655672613
ENSG00000113407	TARS	1959	0.0001070679909923225
ENSG00000262406	MMP12	1960	0.00010706245256624827
ENSG00000117395	EBNA1BP2	1961	0.00010705818627963959
ENSG00000169255	B3GALNT1	1962	0.00010704851747036705
ENSG00000147874	HAUS6	1963	0.00010704726036537587
ENSG00000124145	SDC4	1964	0.00010703703315597017
ENSG00000167258	CDK12	1965	0.00010702389799646577
ENSG00000173369	C1QB	1966	0.00010701720978647793
ENSG00000130177	CDC16	1967	0.00010701346678682481
ENSG00000160211	G6PD	1968	0.00010701245942524656
ENSG00000028137	TNFRSF1B	1969	0.00010695122390039052
ENSG00000197111	PCBP2	1970	0.00010694787061536065
ENSG00000137601	NEK1	1971	0.00010694240372525981
ENSG00000110717	NDUFS8	1972	0.00010693292448757682
ENSG00000161638	ITGA5	1973	0.00010692507126122924
ENSG00000156299	TIAM1	1974	0.00010690324825828538
ENSG00000065243	PKN2	1975	0.00010689789185347259
ENSG00000081026	MAGI3	1976	0.00010687801992245126
ENSG00000223496	EXOSC6	1977	0.0001068606093987836
ENSG00000055118	KCNH2	1978	0.00010680373448390844
ENSG00000136485	DCAF7	1979	0.00010679722238904904
ENSG00000135404	CD63	1980	0.00010677084921487005
ENSG00000103540	CCP110	1981	0.00010676555218028835
ENSG00000110497	AMBRA1	1982	0.00010674845347926388
ENSG00000130649	CYP2E1	1983	0.0001067379924086876
ENSG00000139546	TARBP2	1984	0.00010673523980496784
ENSG00000084754	HADHA	1985	0.00010663887282121783
ENSG00000198373	WWP2	1986	0.00010660546566610693
ENSG00000136271	DDX56	1987	0.00010657342849950256
ENSG00000178950	GAK	1988	0.00010655848977275706
ENSG00000129315	CCNT1	1989	0.00010654297787693536
ENSG00000164087	POC1A	1990	0.0001065383965479832
ENSG00000267855	NDUFA7	1991	0.00010652072186001423
ENSG00000132141	CCT6B	1992	0.00010651622906299803
ENSG00000105619	TFPT	1993	0.00010651171611172845
ENSG00000095261	PSMD5	1994	0.00010651063341190747
ENSG00000198833	UBE2J1	1995	0.00010648129783095494
ENSG00000131095	GFAP	1996	0.00010647824197519915
ENSG00000204217	BMPR2	1997	0.00010643346773670417
ENSG00000116062	MSH6	1998	0.00010642981415912623
ENSG00000124571	XPO5	1999	0.00010642818461146448
ENSG00000164466	SFXN1	2000	0.0001064240052939951
ENSG00000196712	NF1	2001	0.0001064140766255167
ENSG00000011007	TCEB3	2002	0.00010639690651151023
ENSG00000143228	NUF2	2003	0.00010639065808432772
ENSG00000198954	KIAA1279	2004	0.00010638189467956398
ENSG00000101464	PIGU	2005	0.00010637448905342266
ENSG00000131504	DIAPH1	2006	0.00010635871926650486
ENSG00000075292	ZNF638	2007	0.00010635550407911563
ENSG00000077312	SNRPA	2008	0.00010635063839186846
ENSG00000115884	SDC1	2009	0.00010633235149834663
ENSG00000217930	PAM16	2010	0.00010632805038897743
ENSG00000179335	CLK3	2011	0.00010630847601714939
ENSG00000122420	PTGFR	2012	0.00010628805377587442
ENSG00000127666	TICAM1	2013	0.00010625466374467881
ENSG00000184900	SUMO3	2014	0.00010625453693576487
ENSG00000160445	ZER1	2015	0.00010625402490637358
ENSG00000070814	TCOF1	2016	0.00010623068486083149
ENSG00000164053	ATRIP	2017	0.00010622835323906536
ENSG00000153936	HS2ST1	2018	0.00010621564273969053
ENSG00000272886	DCP1A	2019	0.00010620111750491625
ENSG00000167863	ATP5H	2020	0.00010619326258563109
ENSG00000169855	ROBO1	2021	0.00010617981752328682
ENSG00000164220	F2RL2	2022	0.00010617612972979293
ENSG00000239732	TLR9	2023	0.00010616069631520767
ENSG00000108469	RECQL5	2024	0.00010615495261379831
ENSG00000047410	TPR	2025	0.00010612956870733071
ENSG00000114491	UMPS	2026	0.00010612868176125917
ENSG00000086504	MRPL28	2027	0.0001061065941955293
ENSG00000130699	TAF4	2028	0.00010607983607253583
ENSG00000168961	LGALS9	2029	0.00010605654711957264
ENSG00000078902	TOLLIP	2030	0.00010605055924997993
ENSG00000168461	RAB31	2031	0.00010603839387895853
ENSG00000133398	MED10	2032	0.0001060375378742741
ENSG00000092969	TGFB2	2033	0.00010603000106651023
ENSG00000143256	PFDN2	2034	0.00010602572292310098
ENSG00000099341	PSMD8	2035	0.00010600743963390258
ENSG00000066427	ATXN3	2036	0.00010594637634387496
ENSG00000101210	EEF1A2	2037	0.00010593174874084419
ENSG00000115718	PROC	2038	0.00010593005002169158
ENSG00000151090	THRB	2039	0.00010592443322984569
ENSG00000204220	PFDN6	2040	0.00010590444142909625
ENSG00000198919	DZIP3	2041	0.00010589961574552801
ENSG00000262814	MRPL12	2042	0.00010587453709529276
ENSG00000122512	PMS2	2043	0.00010585724952636069
ENSG00000178209	PLEC	2044	0.00010585516568266685
ENSG00000117594	HSD11B1	2045	0.00010583644634495608
ENSG00000172809	RPL38	2046	0.00010582499552218679
ENSG00000161202	DVL3	2047	0.00010581374159442194
ENSG00000162688	AGL	2048	0.00010579117272044903
ENSG00000162552	WNT4	2049	0.0001057892511884897
ENSG00000122779	TRIM24	2050	0.00010578530035806728
ENSG00000147684	NDUFB9	2051	0.00010577266434653486
ENSG00000174243	DDX23	2052	0.0001057715925838562
ENSG00000116329	OPRD1	2053	0.00010570063692872487
ENSG00000158850	B4GALT3	2054	0.0001056957402400056
ENSG00000145414	NAF1	2055	0.00010569511024790869
ENSG00000138674	SEC31A	2056	0.00010569001642230765
ENSG00000138795	LEF1	2057	0.00010567764548163746
ENSG00000135972	MRPS9	2058	0.00010566325499836367
ENSG00000198728	LDB1	2059	0.0001056472282918227
ENSG00000118689	FOXO3	2060	0.00010560936983235221
ENSG00000162889	MAPKAPK2	2061	0.00010558358029674636
ENSG00000039650	PNKP	2062	0.00010556972123205095
ENSG00000178035	IMPDH2	2063	0.00010554128259499492
ENSG00000143257	NR1I3	2064	0.00010552298326604839
ENSG00000148606	POLR3A	2065	0.00010552262078845186
ENSG00000124356	STAMBP	2066	0.00010551893535775845
ENSG00000129810	SGOL1	2067	0.00010551646811071153
ENSG00000137752	CASP1	2068	0.00010551475756883127
ENSG00000127948	POR	2069	0.00010550279485787054
ENSG00000087470	DNM1L	2070	0.00010549849913478984
ENSG00000033327	GAB2	2071	0.00010545488641064775
ENSG00000163634	THOC7	2072	0.0001054180676280715
ENSG00000141385	AFG3L2	2073	0.00010541573661126023
ENSG00000162961	DPY30	2074	0.00010538744386397558
ENSG00000091073	DTX2	2075	0.00010538620840623535
ENSG00000132676	DAP3	2076	0.00010536803871908374
ENSG00000198561	CTNND1	2077	0.00010536604810440076
ENSG00000172493	AFF1	2078	0.00010535342558176393
ENSG00000101199	ARFGAP1	2079	0.00010534688291932244
ENSG00000204227	RING1	2080	0.00010530794518253308
ENSG00000141198	TOM1L1	2081	0.00010528935471266275
ENSG00000164161	HHIP	2082	0.00010527069813980779
ENSG00000197892	KIF13B	2083	0.00010523831312071893
ENSG00000188404	SELL	2084	0.00010523638843157974
ENSG00000185630	PBX1	2085	0.00010522757741663728
ENSG00000020426	MNAT1	2086	0.00010517455724074658
ENSG00000049449	RCN1	2087	0.00010516610088052274
ENSG00000170144	HNRNPA3	2088	0.00010513833760461243
ENSG00000197170	PSMD12	2089	0.00010513804724116991
ENSG00000139437	TCHP	2090	0.00010512680778251661
ENSG00000127914	AKAP9	2091	0.00010503583150580618
ENSG00000113615	SEC24A	2092	0.00010503106043735876
ENSG00000138363	ATIC	2093	0.00010501035059652418
ENSG00000163161	ERCC3	2094	0.00010500709991890303
ENSG00000100354	TNRC6B	2095	0.00010499039719706087
ENSG00000169371	SNUPN	2096	0.00010497235095762459
ENSG00000001167	NFYA	2097	0.00010495465217279728
ENSG00000166477	LEO1	2098	0.00010494937803126359
ENSG00000083520	DIS3	2099	0.00010491247140469568
ENSG00000177600	RPLP2	2100	0.00010490903417525018
ENSG00000121691	CAT	2101	0.00010488990687048006
ENSG00000184047	DIABLO	2102	0.00010488294536630712
ENSG00000100029	PES1	2103	0.00010488205460115502
ENSG00000067141	NEO1	2104	0.00010486764052120705
ENSG00000041357	PSMA4	2105	0.00010485592719153985
ENSG00000143614	GATAD2B	2106	0.00010484160317657923
ENSG00000111981	ULBP1	2107	0.0001048348496482582
ENSG00000023734	STRAP	2108	0.00010480955231185747
ENSG00000129465	RIPK3	2109	0.00010480902676275292
ENSG00000136152	COG3	2110	0.00010479749605296919
ENSG00000197747	S100A10	2111	0.00010478185732555408
ENSG00000205084	TMEM231	2112	0.00010477584771404562
ENSG00000130066	SAT1	2113	0.00010476796332154356
ENSG00000137822	TUBGCP4	2114	0.00010476709673446666
ENSG00000196305	IARS	2115	0.00010474086523786991
ENSG00000110801	PSMD9	2116	0.0001047219206876927
ENSG00000124783	SSR1	2117	0.00010469499666346246
ENSG00000131711	MAP1B	2118	0.00010467909530655253
ENSG00000137710	RDX	2119	0.00010467018226979064
ENSG00000163918	RFC4	2120	0.00010465972285135511
ENSG00000019991	HGF	2121	0.00010465287882829218
ENSG00000156467	UQCRB	2122	0.00010464183175480298
ENSG00000152359	POC5	2123	0.00010455007007495568
ENSG00000143398	PIP5K1A	2124	0.00010453858315886936
ENSG00000126261	UBA2	2125	0.00010448953344247764
ENSG00000105723	GSK3A	2126	0.00010446050656243047
ENSG00000112531	QKI	2127	0.00010442842374825378
ENSG00000136942	RPL35	2128	0.00010442456044200829
ENSG00000133101	CCNA1	2129	0.00010440328738505168
ENSG00000150907	FOXO1	2130	0.00010440194107504977
ENSG00000105048	TNNT1	2131	0.00010439706022604019
ENSG00000123810	B9D2	2132	0.00010434271364543396
ENSG00000188342	GTF2F2	2133	0.0001043313156488751
ENSG00000170421	KRT8	2134	0.0001043275283087441
ENSG00000162772	ATF3	2135	0.0001042448980665373
ENSG00000137474	MYO7A	2136	0.00010422216620706689
ENSG00000187790	FANCM	2137	0.00010420485887497352
ENSG00000071626	DAZAP1	2138	0.00010418332546672967
ENSG00000106366	SERPINE1	2139	0.00010417863358363967
ENSG00000187514	PTMA	2140	0.00010415264602262286
ENSG00000184787	UBE2G2	2141	0.00010413228611014412
ENSG00000083720	OXCT1	2142	0.00010411749982009847
ENSG00000177706	FAM20C	2143	0.00010411483057973711
ENSG00000185627	PSMD13	2144	0.0001041095216680262
ENSG00000143878	RHOB	2145	0.00010406823334591607
ENSG00000113141	IK	2146	0.00010406723197682546
ENSG00000100614	PPM1A	2147	0.00010406349209439318
ENSG00000109099	PMP22	2148	0.00010406346554521408
ENSG00000173486	FKBP2	2149	0.00010405034184033124
ENSG00000120265	PCMT1	2150	0.0001040332684511187
ENSG00000136628	EPRS	2151	0.00010398922705490576
ENSG00000106803	SEC61B	2152	0.00010397282301353704
ENSG00000068078	FGFR3	2153	0.00010397001941145402
ENSG00000160695	VPS11	2154	0.00010395668523284068
ENSG00000138759	FRAS1	2155	0.0001039552772390072
ENSG00000102871	TRADD	2156	0.00010393895235501433
ENSG00000061938	TNK2	2157	0.00010393275431283516
ENSG00000148180	GSN	2158	0.0001039293302073317
ENSG00000164105	SAP30	2159	0.00010391079415682652
ENSG00000115204	MPV17	2160	0.00010391039239321715
ENSG00000092295	TGM1	2161	0.00010390981068547254
ENSG00000240065	PSMB9	2162	0.00010388204075988145
ENSG00000065000	AP3D1	2163	0.00010386777299995083
ENSG00000075239	ACAT1	2164	0.00010381875180422985
ENSG00000119699	TGFB3	2165	0.00010381100518633385
ENSG00000198467	TPM2	2166	0.0001038022469895396
ENSG00000112992	NNT	2167	0.00010378516945841195
ENSG00000138495	COX17	2168	0.00010376060199535912
ENSG00000097021	ACOT7	2169	0.00010374148491629158
ENSG00000108443	RPS6KB1	2170	0.00010374011088172391
ENSG00000100664	EIF5	2171	0.00010372629114030585
ENSG00000175213	ZNF408	2172	0.00010370011682745429
ENSG00000102245	CD40LG	2173	0.00010369746451865487
ENSG00000239900	ADSL	2174	0.00010367410198309306
ENSG00000139496	NUPL1	2175	0.00010366630270806484
ENSG00000187912	CLEC17A	2176	0.00010366284869830506
ENSG00000085840	ORC1	2177	0.00010365530424708413
ENSG00000086598	TMED2	2178	0.00010364634355949807
ENSG00000115942	ORC2	2179	0.0001036390016228602
